family,set_id,policy,metric,units,valid_units,mean,median,Q90,Q95,Q99,max,estimand,unit,source_observations_sha256
primary,primary_a8226b7ab73c,constant,absolute_regret,64,64,3.123345731381746e-06,0.0,0.0,0.0,7.396082691911924e-05,0.00019989412680843175,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,constant,normalized_regret,64,64,0.00011379185144980164,0.0,0.0,0.0,0.002694591042331284,0.007282678492787305,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,energy,absolute_regret,64,64,0.013929863319892877,0.004842181668948342,0.025690982819713437,0.06509579977947194,0.1361645858728962,0.15611040508707671,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,energy,normalized_regret,64,64,0.1731949388201372,0.07155994317666067,0.5796561940364918,0.7560829136809989,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,hybrid,absolute_regret,64,64,3.123345731381746e-06,0.0,0.0,0.0,7.396082691911924e-05,0.00019989412680843175,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,hybrid,normalized_regret,64,64,0.00011379185144980164,0.0,0.0,0.0,0.002694591042331284,0.007282678492787305,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,latest_stage,absolute_regret,64,64,3.123345731381746e-06,0.0,0.0,0.0,7.396082691911924e-05,0.00019989412680843175,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,latest_stage,normalized_regret,64,64,0.00011379185144980164,0.0,0.0,0.0,0.002694591042331284,0.007282678492787305,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,pure_G,absolute_regret,64,64,3.123345731381746e-06,0.0,0.0,0.0,7.396082691911924e-05,0.00019989412680843175,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,pure_G,normalized_regret,64,64,0.00011379185144980164,0.0,0.0,0.0,0.002694591042331284,0.007282678492787305,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,stage_position_only,absolute_regret,64,64,3.123345731381746e-06,0.0,0.0,0.0,7.396082691911924e-05,0.00019989412680843175,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,stage_position_only,normalized_regret,64,64,0.00011379185144980164,0.0,0.0,0.0,0.002694591042331284,0.007282678492787305,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,uniform_random_expected,absolute_regret,64,64,1.0482189347717903,0.022243118590665748,0.15319238941523233,0.44703421465493526,23.902533932385452,62.25420235312319,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_a8226b7ab73c,uniform_random_expected,normalized_regret,64,64,0.3814403518624546,0.35590280007779035,0.4505474128276077,0.5535918074254552,0.607704278218007,0.6415993426529409,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,candidate_B,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,candidate_B,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,constant,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,constant,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,energy,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,energy,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,hybrid,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,hybrid,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,latest_stage,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,latest_stage,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,pure_G,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,pure_G,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,stage_position_only,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,stage_position_only,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,uniform_random_expected,absolute_regret,64,64,666.8982699569409,638.8891027933416,960.7631357116175,1005.5355568775858,1049.6677079656358,1065.6657456979804,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_abefa8b91ecd,uniform_random_expected,normalized_regret,64,64,0.4291345821888588,0.42241330077078665,0.48521610996512166,0.49601025412203825,0.5032576340854318,0.5124393245778429,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,candidate_B,absolute_regret,64,64,0.00019379065653341016,0.0,0.0,0.0,0.005937899814332466,0.00621432043294589,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,candidate_B,normalized_regret,64,64,0.004704792204078572,0.0,0.0,0.0,0.1316885389138979,0.2036243963016413,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,constant,absolute_regret,64,64,0.00019379065653341016,0.0,0.0,0.0,0.005937899814332466,0.00621432043294589,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,constant,normalized_regret,64,64,0.004704792204078572,0.0,0.0,0.0,0.1316885389138979,0.2036243963016413,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,energy,absolute_regret,64,64,0.00019379065653341016,0.0,0.0,0.0,0.005937899814332466,0.00621432043294589,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,energy,normalized_regret,64,64,0.004704792204078572,0.0,0.0,0.0,0.1316885389138979,0.2036243963016413,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,hybrid,absolute_regret,64,64,0.00019379065653341016,0.0,0.0,0.0,0.005937899814332466,0.00621432043294589,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,hybrid,normalized_regret,64,64,0.004704792204078572,0.0,0.0,0.0,0.1316885389138979,0.2036243963016413,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,latest_stage,absolute_regret,64,64,0.00019379065653341016,0.0,0.0,0.0,0.005937899814332466,0.00621432043294589,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,latest_stage,normalized_regret,64,64,0.004704792204078572,0.0,0.0,0.0,0.1316885389138979,0.2036243963016413,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,pure_G,absolute_regret,64,64,0.00019379065653341016,0.0,0.0,0.0,0.005937899814332466,0.00621432043294589,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,pure_G,normalized_regret,64,64,0.004704792204078572,0.0,0.0,0.0,0.1316885389138979,0.2036243963016413,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,stage_position_only,absolute_regret,64,64,0.00019379065653341016,0.0,0.0,0.0,0.005937899814332466,0.00621432043294589,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,stage_position_only,normalized_regret,64,64,0.004704792204078572,0.0,0.0,0.0,0.1316885389138979,0.2036243963016413,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,uniform_random_expected,absolute_regret,64,64,0.28279882108482984,0.08642377442901092,0.579551741776517,0.9168758588623691,3.089865038035607,4.505925447559776,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_c3b87c54a36d,uniform_random_expected,normalized_regret,64,64,0.46969399680145885,0.46230270380248584,0.5902398495776913,0.6055046914105677,0.6424315726018344,0.6615545002718236,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,candidate_B,absolute_regret,64,64,4.6311287956261955,0.0,5.6921109658037405,17.174973642945474,83.14911403927894,186.50799487293583,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,candidate_B,normalized_regret,64,64,0.2676743815559838,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,constant,absolute_regret,64,64,4.678504403212519,0.0038466472888832315,5.6921109658037405,17.174973642945474,83.14911403927894,186.50799487293583,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,constant,normalized_regret,64,64,0.30211137671405447,0.0006927358755117824,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,energy,absolute_regret,64,64,4.678504403212519,0.0038466472888832315,5.6921109658037405,17.174973642945474,83.14911403927894,186.50799487293583,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,energy,normalized_regret,64,64,0.30211137671405447,0.0006927358755117824,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,hybrid,absolute_regret,64,64,4.6311287956261955,0.0,5.6921109658037405,17.174973642945474,83.14911403927894,186.50799487293583,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,hybrid,normalized_regret,64,64,0.2676743815559838,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,latest_stage,absolute_regret,64,64,0.30626431450763847,0.1365231302457275,0.8211798611722614,0.984137092772052,2.1001803193331243,2.9701772721567177,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,latest_stage,normalized_regret,64,64,0.282283011802404,0.03950005227620935,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,pure_G,absolute_regret,64,64,0.30626431450763847,0.1365231302457275,0.8211798611722614,0.984137092772052,2.1001803193331243,2.9701772721567177,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,pure_G,normalized_regret,64,64,0.282283011802404,0.03950005227620935,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,stage_position_only,absolute_regret,64,64,0.30626431450763847,0.1365231302457275,0.8211798611722614,0.984137092772052,2.1001803193331243,2.9701772721567177,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,stage_position_only,normalized_regret,64,64,0.282283011802404,0.03950005227620935,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,uniform_random_expected,absolute_regret,64,64,3.477000454749298,0.9031341216227015,7.513029510081926,9.323540874960573,51.283402973044424,62.30308844092867,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d0adb13a6bdf,uniform_random_expected,normalized_regret,64,64,0.45864328237125146,0.44070169005524085,0.5982892145825438,0.6173276986836226,0.6417735507627749,0.6455999927397381,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,candidate_B,absolute_regret,64,64,0.08098084325942012,0.0,0.029908399416592256,0.20436461278376528,1.9362172087108058,2.2640375049313524,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,candidate_B,normalized_regret,64,64,0.22974519555370249,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,constant,absolute_regret,64,64,0.006868249595870457,0.0,0.02390890876486509,0.025912511927196565,0.04282626558179897,0.04966059569680682,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,constant,normalized_regret,64,64,0.21092837538496706,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,energy,absolute_regret,64,64,0.26936524740515205,0.006626952601038738,0.4015343873822935,0.8787876546894186,4.846130814341594,9.242668070905026,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,energy,normalized_regret,64,64,0.4064795465707326,0.1863132370512813,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,hybrid,absolute_regret,64,64,0.08098084325942012,0.0,0.029908399416592256,0.20436461278376528,1.9362172087108058,2.2640375049313524,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,hybrid,normalized_regret,64,64,0.22974519555370249,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,latest_stage,absolute_regret,64,64,0.006868249595870457,0.0,0.02390890876486509,0.025912511927196565,0.04282626558179897,0.04966059569680682,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,latest_stage,normalized_regret,64,64,0.21092837538496706,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,pure_G,absolute_regret,64,64,0.006868249595870457,0.0,0.02390890876486509,0.025912511927196565,0.04282626558179897,0.04966059569680682,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,pure_G,normalized_regret,64,64,0.21092837538496706,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,stage_position_only,absolute_regret,64,64,0.006868249595870457,0.0,0.02390890876486509,0.025912511927196565,0.04282626558179897,0.04966059569680682,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,stage_position_only,normalized_regret,64,64,0.21092837538496706,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,uniform_random_expected,absolute_regret,64,64,0.15797226887818527,0.02636434747890881,0.438079045025431,0.7156921003310641,1.8096532675980397,3.1693580909292365,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_d82bcfdaeedc,uniform_random_expected,normalized_regret,64,64,0.444191575779006,0.4226828354268254,0.5843707072583967,0.6030623145062806,0.6525183490501111,0.6614759803983891,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,candidate_B,absolute_regret,64,64,0.03075657388469577,0.0,0.043517452811539306,0.15472903985103661,0.47969465821957646,0.6597996635846357,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,candidate_B,normalized_regret,64,64,0.19282228963352477,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,constant,absolute_regret,64,64,0.05489176473593721,0.0,0.16810972236210484,0.25667382523729493,0.6101836944183786,0.6597996635846357,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,constant,normalized_regret,64,64,0.27492615327553144,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,energy,absolute_regret,64,64,0.05336655171127108,0.0,0.16810972236210484,0.25667382523729493,0.6101836944183786,0.6597996635846357,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,energy,normalized_regret,64,64,0.25930115327553144,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,hybrid,absolute_regret,64,64,0.03075657388469577,0.0,0.043517452811539306,0.15472903985103661,0.47969465821957646,0.6597996635846357,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,hybrid,normalized_regret,64,64,0.19282228963352477,0.0,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,latest_stage,absolute_regret,64,64,0.02991882743629326,0.016998120500574025,0.08510057534695187,0.11309970210953674,0.13478412422601646,0.14709912576722672,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,latest_stage,normalized_regret,64,64,0.43286002704965,0.3003361102758595,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,pure_G,absolute_regret,64,64,0.02991882743629326,0.016998120500574025,0.08510057534695187,0.11309970210953674,0.13478412422601646,0.14709912576722672,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,pure_G,normalized_regret,64,64,0.43286002704965,0.3003361102758595,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,stage_position_only,absolute_regret,64,64,0.02991882743629326,0.016998120500574025,0.08510057534695187,0.11309970210953674,0.13478412422601646,0.14709912576722672,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,stage_position_only,normalized_regret,64,64,0.43286002704965,0.3003361102758595,1.0,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,uniform_random_expected,absolute_regret,64,64,0.11899462865153254,0.04158049557379151,0.25636912279680224,0.6767056865396694,1.1505353046020588,1.6516290813204362,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_da06c09aa41a,uniform_random_expected,normalized_regret,64,64,0.4486148117176979,0.4296573167173117,0.5784097657320939,0.6150184183035959,0.6358426161743714,0.6608790844965613,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
